no2,,,
2024,,,
annual mean,,,
ug m-3,,,
,,,
gridcode,x,y,no22024
720786,415500,255500,4.407982
720787,416500,255500,4.591742
720788,417500,255500,5.292593
720789,418500,255500,6.012116
720790,419500,255500,7.124817
720791,420500,255500,6.801068
720792,421500,255500,5.448467
720793,422500,255500,5.006396
720794,423500,255500,4.344855
720795,424500,255500,4.133809
720796,425500,255500,4.126227
720797,426500,255500,4.266274
720798,427500,255500,4.909326
720799,428500,255500,4.466964
720800,429500,255500,4.074382
720801,430500,255500,4.141857
720802,431500,255500,4.190706
720803,432500,255500,4.162915
720804,433500,255500,4.280163
720805,434500,255500,4.651098
720806,435500,255500,7.978354
720807,436500,255500,6.963718
720808,437500,255500,5.6429
720809,438500,255500,4.796381
720810,439500,255500,4.56403
720811,440500,255500,4.755978
720812,441500,255500,4.517508
720813,442500,255500,4.500057
720814,443500,255500,4.343173
720815,444500,255500,4.246347
720816,445500,255500,4.49709
720817,446500,255500,4.481007
720818,447500,255500,4.477438
720819,448500,255500,4.438462
720820,449500,255500,4.407762
720821,450500,255500,4.464769
720822,451500,255500,4.47718
720823,452500,255500,4.574338
720824,453500,255500,4.59182
720825,454500,255500,4.516275
720826,455500,255500,4.519743
720827,456500,255500,4.503753
720828,457500,255500,4.518395
720829,458500,255500,4.557607
720830,459500,255500,4.593743
720831,460500,255500,4.670688
720832,461500,255500,4.713979
720833,462500,255500,4.728353
720834,463500,255500,4.782646
720835,464500,255500,4.894333
720836,465500,255500,5.149264
720837,466500,255500,5.275087
720838,467500,255500,5.309075
720839,468500,255500,5.452483
720840,469500,255500,5.744488
720841,470500,255500,6.399482
720842,471500,255500,6.726735
720843,472500,255500,7.682779
720844,473500,255500,7.632642
720845,474500,255500,9.651896
720846,475500,255500,10.74136
720847,476500,255500,8.651862
720848,477500,255500,7.400279
720849,478500,255500,6.865821
720850,479500,255500,6.636601
720851,480500,255500,6.528727
720852,481500,255500,6.271938
720853,482500,255500,6.138047
720854,483500,255500,5.983031
720855,484500,255500,5.865233
720856,485500,255500,5.836807
720857,486500,255500,5.82819
720858,487500,255500,5.935756
720859,488500,255500,6.014037
720860,489500,255500,6.02947
720861,490500,255500,6.073912
720862,491500,255500,5.774433
720863,492500,255500,5.644626
720864,493500,255500,5.546336
720865,494500,255500,5.485829
720866,495500,255500,5.566535
720867,496500,255500,5.435349
720868,497500,255500,5.395404
720869,498500,255500,5.422928
720870,499500,255500,5.530104
720871,500500,255500,5.787747
720872,501500,255500,6.27913
720873,502500,255500,6.115563
720874,503500,255500,5.922969
720875,504500,255500,5.820969
720876,505500,255500,5.815485
720877,506500,255500,5.848382
720878,507500,255500,5.992979
720879,508500,255500,5.947628
720880,509500,255500,5.991052
720881,510500,255500,5.928971
720882,511500,255500,5.855826
720883,512500,255500,5.783189
720884,513500,255500,5.800663
720885,514500,255500,5.969881
720886,515500,255500,6.995498
720887,516500,255500,7.138699
720888,517500,255500,6.205669
720889,518500,255500,6.138495
720890,519500,255500,5.672342
720891,520500,255500,5.355729
720892,521500,255500,5.187612
720893,522500,255500,5.09548
720894,523500,255500,5.013618
720895,524500,255500,4.965277
720896,525500,255500,4.908543
720897,526500,255500,4.932126
720898,527500,255500,4.980934
720899,528500,255500,4.837494
720900,529500,255500,4.845094
720901,530500,255500,4.846961
720902,531500,255500,5.009243
720903,532500,255500,4.929194
720904,533500,255500,4.902083
720905,534500,255500,4.927435
720906,535500,255500,4.86187
720907,536500,255500,4.806118
720908,537500,255500,4.995421
720909,538500,255500,5.026164
720910,539500,255500,5.110436
720911,540500,255500,5.481182
720912,541500,255500,5.802673
720913,542500,255500,7.299459
720914,543500,255500,6.304524
720915,544500,255500,6.82864
720916,545500,255500,7.142301
720917,546500,255500,10.09055
720918,547500,255500,7.209327
720919,548500,255500,6.157588
720920,549500,255500,5.883387
720921,550500,255500,5.455162
720922,551500,255500,5.454127
720923,552500,255500,5.328653
720924,553500,255500,5.099227
720925,554500,255500,5.055989
720926,555500,255500,5.126126
720927,556500,255500,5.927372
720928,557500,255500,5.203131
720929,558500,255500,4.745682
720930,559500,255500,4.588661
720931,560500,255500,4.534928
720932,561500,255500,4.447534
720933,562500,255500,4.412066
720934,563500,255500,4.426544
720935,564500,255500,4.259105
720936,565500,255500,4.226238
720937,566500,255500,4.180229
720938,567500,255500,4.158163
720939,568500,255500,4.154942
720940,569500,255500,4.172479
720941,570500,255500,4.286587
720942,571500,255500,4.309115
720943,572500,255500,4.340976
720944,573500,255500,4.426203
720945,574500,255500,4.572426
720946,575500,255500,4.581691
720947,576500,255500,4.606094
720948,577500,255500,4.592656
720949,578500,255500,4.485819
720950,579500,255500,4.445933
720951,580500,255500,4.613404
720952,581500,255500,4.597819
720953,582500,255500,4.660702
720954,583500,255500,4.613017
720955,584500,255500,4.618004
720956,585500,255500,4.807009
720957,586500,255500,4.78606
720958,587500,255500,4.821986
720959,588500,255500,4.886703
720960,589500,255500,5.166333
720961,590500,255500,5.042389
720962,591500,255500,5.033384
720963,592500,255500,4.995824
720964,593500,255500,4.984698
720965,594500,255500,4.977941
720966,595500,255500,5.128255
720967,596500,255500,5.1565
720968,597500,255500,5.182818
720969,598500,255500,5.197996
720970,599500,255500,5.252608
720971,600500,255500,5.762278
720972,601500,255500,5.443118
720973,602500,255500,5.469238
720974,603500,255500,5.538701
720975,604500,255500,5.630162
720976,605500,255500,5.786563
720977,606500,255500,5.873099
720978,607500,255500,5.972057
720979,608500,255500,6.473953
720980,609500,255500,8.048951
720981,610500,255500,6.591639
720982,611500,255500,6.592348
720983,612500,255500,6.223282
720984,613500,255500,6.166937
720985,614500,255500,6.109606
720986,615500,255500,6.1424
720987,616500,255500,6.099054
720988,617500,255500,6.058833
720989,618500,255500,6.071958
720990,619500,255500,5.997775
720991,620500,255500,6.094353
720992,621500,255500,5.918452
720993,622500,255500,5.82946
720994,623500,255500,5.806875
720995,624500,255500,5.810791
720996,625500,255500,5.781266
720997,626500,255500,5.740338
720998,627500,255500,5.943214
720999,628500,255500,5.921179
721000,629500,255500,5.986816
721001,630500,255500,6.456577
721002,631500,255500,5.888942
721003,632500,255500,5.767807
721004,633500,255500,5.605707
721005,634500,255500,5.529868
721006,635500,255500,5.496841
721007,636500,255500,5.402052
721008,637500,255500,5.233367
721009,638500,255500,5.112091
721010,639500,255500,5.060192
721011,640500,255500,5.01164
721012,641500,255500,5.019331
721013,642500,255500,4.975344
721014,643500,255500,4.917842
721015,644500,255500,4.856722
721016,645500,255500,4.823998
721017,646500,255500,4.813149
721291,230500,254500,1.43159
721292,231500,254500,1.51988
721293,232500,254500,1.537743
721294,233500,254500,1.561034
721295,234500,254500,1.540086
721296,235500,254500,1.558872
721297,236500,254500,1.556086
721298,237500,254500,1.565811
721299,238500,254500,1.594588
721300,239500,254500,1.628791
721301,240500,254500,1.801197
721302,241500,254500,1.623384
721303,242500,254500,1.594692
721304,243500,254500,1.577821
721305,244500,254500,1.576259
721306,245500,254500,1.577322
721307,246500,254500,1.578303
721308,247500,254500,1.565698
721309,248500,254500,1.578592
721310,249500,254500,1.577755
721311,250500,254500,1.57313
721312,251500,254500,1.597006
721313,252500,254500,1.635447
721314,253500,254500,1.727466
721315,254500,254500,1.639755
721316,255500,254500,1.555564
721317,256500,254500,1.531403
721318,257500,254500,1.521256
721319,258500,254500,1.516923
721320,259500,254500,1.51616
721321,260500,254500,1.505206
721322,261500,254500,1.513394
721323,262500,254500,1.518786
721324,263500,254500,1.478273
721325,264500,254500,1.477894
721326,265500,254500,1.477171
721327,266500,254500,1.440274
721328,267500,254500,1.394142
721329,268500,254500,1.370076
721330,269500,254500,1.363291
721331,270500,254500,1.342139
721332,271500,254500,1.330377
721333,272500,254500,1.322947
721334,273500,254500,1.309949
721335,274500,254500,1.300013
721336,275500,254500,1.296271
721337,276500,254500,1.291329
721338,277500,254500,1.289908
721339,278500,254500,1.299917
721340,279500,254500,1.295352
721341,280500,254500,1.306381
721342,281500,254500,1.30895
721343,282500,254500,1.302025
721344,283500,254500,1.30593
721345,284500,254500,1.374916
721346,285500,254500,1.396762
721347,286500,254500,1.407991
721348,287500,254500,1.424607
721349,288500,254500,1.432191
721350,289500,254500,1.439166
721351,290500,254500,1.478266
721352,291500,254500,1.489715
721353,292500,254500,1.514854
721354,293500,254500,1.543171
721355,294500,254500,1.554656
721356,295500,254500,1.620054
721357,296500,254500,1.644339
721358,297500,254500,1.63527
721359,298500,254500,1.657547
721360,299500,254500,1.673655
721361,300500,254500,1.75106
721362,301500,254500,1.699868
721363,302500,254500,1.792537
721364,303500,254500,1.735221
721365,304500,254500,1.871698
721366,305500,254500,1.780654
721367,306500,254500,1.726878
721368,307500,254500,1.711004
721369,308500,254500,1.718753
721370,309500,254500,1.721667
721371,310500,254500,1.779004
721372,311500,254500,1.811157
721373,312500,254500,1.767038
721374,313500,254500,1.742487
721375,314500,254500,1.728609
721376,315500,254500,1.783441
721377,316500,254500,1.783814
721378,317500,254500,1.795442
721379,318500,254500,1.796505
721380,319500,254500,1.804532
721381,320500,254500,1.865892
721382,321500,254500,1.887764
721383,322500,254500,1.928775
721384,323500,254500,1.948212
721385,324500,254500,1.947732
721386,325500,254500,2.005158
721387,326500,254500,2.047033
721388,327500,254500,2.091336
721389,328500,254500,2.116012
721390,329500,254500,2.187478
721391,330500,254500,2.234529
721392,331500,254500,2.243725
721393,332500,254500,2.223459
721394,333500,254500,2.267436
721395,334500,254500,2.311663
721396,335500,254500,2.362055
721397,336500,254500,2.419716
721398,337500,254500,2.432959
721399,338500,254500,2.455311
721400,339500,254500,2.508748
721401,340500,254500,2.644341
721402,341500,254500,2.726462
721403,342500,254500,2.592347
721404,343500,254500,2.602615
721405,344500,254500,2.646091
721406,345500,254500,2.578149
721407,346500,254500,2.585374
721408,347500,254500,2.604894
721409,348500,254500,2.607543
721410,349500,254500,2.655931
721411,350500,254500,2.861655
721412,351500,254500,3.175
721413,352500,254500,2.925009
721414,353500,254500,2.799478
721415,354500,254500,2.782648
721416,355500,254500,2.763508
721417,356500,254500,2.773458
721418,357500,254500,2.779405
721419,358500,254500,2.71749
721420,359500,254500,2.727409
721421,360500,254500,2.730806
721422,361500,254500,2.759541
721423,362500,254500,2.791155
721424,363500,254500,2.900894
721425,364500,254500,3.302884
721426,365500,254500,4.258595
721427,366500,254500,3.180779
721428,367500,254500,3.039547
721429,368500,254500,2.957098
721430,369500,254500,2.941279
721431,370500,254500,2.9187
721432,371500,254500,2.935639
721433,372500,254500,3.018589
721434,373500,254500,3.048529
721435,374500,254500,3.132534
721436,375500,254500,3.211907
721437,376500,254500,3.300726
721438,377500,254500,3.418095
721439,378500,254500,3.580326
721440,379500,254500,3.765409
721441,380500,254500,4.062844
721442,381500,254500,4.701115
721443,382500,254500,5.517779
721444,383500,254500,6.722932
721445,384500,254500,8.360241
721446,385500,254500,8.80197
721447,386500,254500,7.232633
721448,387500,254500,8.605294
721449,388500,254500,9.597407
721450,389500,254500,6.013429
721451,390500,254500,5.394199
721452,391500,254500,4.771863
721453,392500,254500,4.512304
721454,393500,254500,4.310942
721455,394500,254500,4.257314
721456,395500,254500,4.298672
721457,396500,254500,4.182189
721458,397500,254500,4.118083
721459,398500,254500,4.088349
721460,399500,254500,4.04393
721461,400500,254500,4.06228
721462,401500,254500,3.920578
721463,402500,254500,3.850099
721464,403500,254500,3.78229
721465,404500,254500,3.735068
721466,405500,254500,3.823914
721467,406500,254500,3.809236
721468,407500,254500,3.854997
721469,408500,254500,4.30547
721470,409500,254500,4.023298
721471,410500,254500,3.983741
721472,411500,254500,3.973052
721473,412500,254500,3.965672
721474,413500,254500,3.920122
721475,414500,254500,3.989909
721476,415500,254500,4.071008
721477,416500,254500,4.23466
721478,417500,254500,4.604683
721479,418500,254500,5.181002
721480,419500,254500,6.356923
721481,420500,254500,6.380684
721482,421500,254500,5.195677
721483,422500,254500,4.58905
721484,423500,254500,4.181688
721485,424500,254500,4.01775
721486,425500,254500,4.03615
721487,426500,254500,4.384196
721488,427500,254500,4.906866
721489,428500,254500,4.234814
721490,429500,254500,4.012947
721491,430500,254500,4.044755
721492,431500,254500,4.11569
721493,432500,254500,4.086452
721494,433500,254500,4.124298
721495,434500,254500,4.484473
721496,435500,254500,4.650352
721497,436500,254500,4.779973
721498,437500,254500,6.397053
721499,438500,254500,4.633878
721500,439500,254500,4.312009
721501,440500,254500,4.521993
721502,441500,254500,4.795581
721503,442500,254500,4.552973
721504,443500,254500,4.402017
721505,444500,254500,4.292458
721506,445500,254500,4.587304
721507,446500,254500,4.548893
721508,447500,254500,4.512689
721509,448500,254500,4.509385
721510,449500,254500,4.471836
721511,450500,254500,4.528127
721512,451500,254500,4.551057
721513,452500,254500,4.701248
721514,453500,254500,4.560162
721515,454500,254500,4.53395
721516,455500,254500,4.556826
721517,456500,254500,4.553656
721518,457500,254500,4.584119
721519,458500,254500,4.556253
